tester,environment,pedigree,pheno,predicted.value,S2.weight
PHP02,NYH2_2021,W10004_0819/PHP02,PH,260.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0820/PHP02,PH,238.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0822/PHP02,PH,245.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0823/PHP02,PH,258.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0826/PHP02,PH,247.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0827/PHP02,PH,212.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0828/PHP02,PH,262.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0830/PHP02,PH,241.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0833/PHP02,PH,265.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0834/PHP02,PH,241.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0836/PHP02,PH,246.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0837/PHP02,PH,259.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0840/PHP02,PH,235.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0842/PHP02,PH,245.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0843/PHP02,PH,226.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0844/PHP02,PH,223.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0847/PHP02,PH,231.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0848/PHP02,PH,269.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0851/PHP02,PH,242.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0852/PHP02,PH,239.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0856/PHP02,PH,235.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0858/PHP02,PH,240.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0859/PHP02,PH,239.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0866/PHP02,PH,258.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0868/PHP02,PH,249.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0869/PHP02,PH,226.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0876/PHP02,PH,240.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0877/PHP02,PH,240.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0879/PHP02,PH,209.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0884/PHP02,PH,218.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0885/PHP02,PH,247.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0886/PHP02,PH,259.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0888/PHP02,PH,239.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0889/PHP02,PH,228.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0891/PHP02,PH,241.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0892/PHP02,PH,235.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0894/PHP02,PH,248.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0896/PHP02,PH,273.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0900/PHP02,PH,233.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0901/PHP02,PH,226.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0907/PHP02,PH,228.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0913/PHP02,PH,238.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0914/PHP02,PH,259.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0916/PHP02,PH,252.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0918/PHP02,PH,246.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0920/PHP02,PH,221.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0922/PHP02,PH,235.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0928/PHP02,PH,250.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0930/PHP02,PH,234.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0932/PHP02,PH,257.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0938/PHP02,PH,238.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0940/PHP02,PH,273.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0943/PHP02,PH,257.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0949/PHP02,PH,240.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0950/PHP02,PH,244.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0951/PHP02,PH,243.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0953/PHP02,PH,235.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0955/PHP02,PH,246.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0956/PHP02,PH,248.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0963/PHP02,PH,272.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0964/PHP02,PH,235.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0965/PHP02,PH,251.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0966/PHP02,PH,238.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0969/PHP02,PH,225.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0970/PHP02,PH,253.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0971/PHP02,PH,217.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0974/PHP02,PH,240.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0975/PHP02,PH,245.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0981/PHP02,PH,243.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0982/PHP02,PH,246.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0984/PHP02,PH,239.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_0988/PHP02,PH,248.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0991/PHP02,PH,245.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0996/PHP02,PH,268.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_0997/PHP02,PH,229.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1000/PHP02,PH,251.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1001/PHP02,PH,247.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1002/PHP02,PH,247.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1004/PHP02,PH,251.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1007/PHP02,PH,235.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1011/PHP02,PH,230.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1014/PHP02,PH,258.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1015/PHP02,PH,238.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1018/PHP02,PH,247.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1020/PHP02,PH,230.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1032/PHP02,PH,224.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1037/PHP02,PH,247.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1045/PHP02,PH,259.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1052/PHP02,PH,223.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1057/PHP02,PH,236.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1063/PHP02,PH,238.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1064/PHP02,PH,236.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1072/PHP02,PH,251.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1080/PHP02,PH,253.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1084/PHP02,PH,246.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1099/PHP02,PH,223.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1104/PHP02,PH,233.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1105/PHP02,PH,244.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1117/PHP02,PH,237.972234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1118/PHP02,PH,236.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_1123/PHP02,PH,202.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1140/PHP02,PH,258.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1143/PHP02,PH,245.334490136189,0.336473483428806
PHP02,NYH2_2021,W10004_1146/PHP02,PH,244.472234272252,0.400683080896443
PHP02,NYH2_2021,W10004_1156/PHP02,PH,250.609978408315,0.336492371368478
PHP02,NYH2_2021,W10004_0006/PHP02,GM,15.4189339450567,0.935085199381236
PHP02,NYH2_2021,W10004_0007/PHP02,GM,14.7990286044755,1.11581523250672
PHP02,NYH2_2021,W10004_0008/PHP02,GM,14.8667041934223,0.931976448649892
PHP02,NYH2_2021,W10004_0010/PHP02,GM,16.0601377468401,0.933940670594525
PHP02,NYH2_2021,W10004_0013/PHP02,GM,14.503097300527,0.929009689997329
PHP02,NYH2_2021,W10004_0018/PHP02,GM,14.6090697628039,0.928451809453322
PHP02,NYH2_2021,W10004_0026/PHP02,GM,14.2371193072323,0.938040292203929
PHP02,NYH2_2021,W10004_0027/PHP02,GM,14.0216961922928,0.938214730909652
PHP02,NYH2_2021,W10004_0031/PHP02,GM,11.3835966671946,0.930678178842869
PHP02,NYH2_2021,W10004_0032/PHP02,GM,14.2934899357759,0.935783249032748
PHP02,NYH2_2021,W10004_0035/PHP02,GM,14.6622575428038,1.11499594432832
PHP02,NYH2_2021,W10004_0037/PHP02,GM,11.2357341250388,0.925870640273977
PHP02,NYH2_2021,W10004_0038/PHP02,GM,14.7148949003999,0.927911264933004
PHP02,NYH2_2021,W10004_0039/PHP02,GM,14.131306713583,0.938134897533757
PHP02,NYH2_2021,W10004_0041/PHP02,GM,15.6805564779816,0.927723448125779
PHP02,NYH2_2021,W10004_0042/PHP02,GM,15.3529034012118,0.937893591274738
PHP02,NYH2_2021,W10004_0045/PHP02,GM,16.9846190457357,0.930574530021557
PHP02,NYH2_2021,W10004_0046/PHP02,GM,15.3466077595546,0.933120587052077
PHP02,NYH2_2021,W10004_0047/PHP02,GM,16.3968739958227,1.09577638843482
PHP02,NYH2_2021,W10004_0053/PHP02,GM,12.7016930785698,0.93837599354996
PHP02,NYH2_2021,W10004_0055/PHP02,GM,14.0414846338892,0.937623187080108
PHP02,NYH2_2021,W10004_0059/PHP02,GM,14.9388765320301,0.937499632338995
PHP02,NYH2_2021,W10004_0061/PHP02,GM,14.8936265467597,0.936319608223315
PHP02,NYH2_2021,W10004_0062/PHP02,GM,14.3901515199456,0.93836068539443
PHP02,NYH2_2021,W10004_0063/PHP02,GM,14.8190061887936,0.938241033890569
PHP02,NYH2_2021,W10004_0064/PHP02,GM,14.8876019618958,0.938301862135689
PHP02,NYH2_2021,W10004_0065/PHP02,GM,13.6934899357758,0.935783249032748
PHP02,NYH2_2021,W10004_0068/PHP02,GM,14.2819887398378,1.11659159626441
PHP02,NYH2_2021,W10004_0069/PHP02,GM,13.4258570697821,0.908759928021362
PHP02,NYH2_2021,W10004_0070/PHP02,GM,14.4577466490241,0.937542266115722
PHP02,NYH2_2021,W10004_0071/PHP02,GM,13.5287190364625,0.93719597101633
PHP02,NYH2_2021,W10004_0072/PHP02,GM,15.131538001844,0.934338421743983
PHP02,NYH2_2021,W10004_0073/PHP02,GM,14.9154883304885,0.935269839443506
PHP02,NYH2_2021,W10004_0076/PHP02,GM,15.6927373421746,0.938369445181686
PHP02,NYH2_2021,W10004_0078/PHP02,GM,15.4802223349505,0.935168856645296
PHP02,NYH2_2021,W10004_0079/PHP02,GM,14.1273418786492,0.938148719570689
PHP02,NYH2_2021,W10004_0080/PHP02,GM,14.8058287537186,1.08355372169909
PHP02,NYH2_2021,W10004_0086/PHP02,GM,13.7756637195086,0.915772498072426
PHP02,NYH2_2021,W10004_0087/PHP02,GM,14.7700721475732,0.926707411432001
PHP02,NYH2_2021,W10004_0092/PHP02,GM,15.1706275481989,0.934572320114597
PHP02,NYH2_2021,W10004_0093/PHP02,GM,14.1700568595169,0.934600827389852
PHP02,NYH2_2021,W10004_0097/PHP02,GM,12.9927000506779,0.938322844216862
PHP02,NYH2_2021,W10004_0098/PHP02,GM,13.4670684289242,0.938096373398086
PHP02,NYH2_2021,W10004_0099/PHP02,GM,14.8724463129767,0.921892232318457
PHP02,NYH2_2021,W10004_0101/PHP02,GM,15.7640885262801,0.932170064070287
PHP02,NYH2_2021,W10004_0103/PHP02,GM,15.5388738878224,0.933915408443502
PHP02,NYH2_2021,W10004_0106/PHP02,GM,15.0381115366137,0.932526580283207
PHP02,NYH2_2021,W10004_0110/PHP02,GM,15.6490719271231,0.937809486992662
PHP02,NYH2_2021,W10004_0112/PHP02,GM,13.5784523536089,0.927452007286904
PHP02,NYH2_2021,W10004_0115/PHP02,GM,12.8324426183513,0.922647698877677
PHP02,NYH2_2021,W10004_0116/PHP02,GM,14.4183040881255,0.938290404935169
PHP02,NYH2_2021,W10004_0118/PHP02,GM,17.0815163466324,1.11660861485278
PHP02,NYH2_2021,W10004_0119/PHP02,GM,14.5954851950823,0.938329255373794
PHP02,NYH2_2021,W10004_0121/PHP02,GM,13.4304274864552,0.931897417025617
PHP02,NYH2_2021,W10004_0122/PHP02,GM,14.4867914984249,1.1171104545962
PHP02,NYH2_2021,W10004_0127/PHP02,GM,14.5919939293362,0.928783403793511
PHP02,NYH2_2021,W10004_0129/PHP02,GM,15.2012359464066,0.936199429634236
PHP02,NYH2_2021,W10004_0132/PHP02,GM,12.9909398737378,0.903570529551738
PHP02,NYH2_2021,W10004_0133/PHP02,GM,15.3385365034552,0.937974591089019
PHP02,NYH2_2021,W10004_0134/PHP02,GM,14.1266726568461,0.93465163733982
PHP02,NYH2_2021,W10004_0138/PHP02,GM,14.0084563313201,0.938312083727486
PHP02,NYH2_2021,W10004_0140/PHP02,GM,14.4900093325955,0.936472869374426
PHP02,NYH2_2021,W10004_0144/PHP02,GM,15.0450209419793,0.933011954568865
PHP02,NYH2_2021,W10004_0146/PHP02,GM,15.845660261166,0.937873221973582
PHP02,NYH2_2021,W10004_0147/PHP02,GM,13.888223352882,0.920030289957628
PHP02,NYH2_2021,W10004_0148/PHP02,GM,11.5343039274105,0.934198672773972
PHP02,NYH2_2021,W10004_0149/PHP02,GM,11.2128605224995,0.935377218685029
PHP02,NYH2_2021,W10004_0150/PHP02,GM,15.5136499291739,0.928043926021057
PHP02,NYH2_2021,W10004_0152/PHP02,GM,13.8845576745945,0.938283631083196
PHP02,NYH2_2021,W10004_0153/PHP02,GM,14.5498195481932,0.933200666070991
PHP02,NYH2_2021,W10004_0154/PHP02,GM,13.6256273550151,1.10123849045774
PHP02,NYH2_2021,W10004_0160/PHP02,GM,14.0982279628293,1.10502318006641
PHP02,NYH2_2021,W10004_0161/PHP02,GM,15.6603290792049,0.938037491639939
PHP02,NYH2_2021,W10004_0166/PHP02,GM,15.6566724911149,0.937608663241489
PHP02,NYH2_2021,W10004_0167/PHP02,GM,15.1114430352279,0.935449837037897
PHP02,NYH2_2021,W10004_0168/PHP02,GM,14.9531930687077,0.937659957415063
PHP02,NYH2_2021,W10004_0169/PHP02,GM,13.9238118048285,0.937087881217106
PHP02,NYH2_2021,W10004_0171/PHP02,GM,16.159430523061,0.937970567458252
PHP02,NYH2_2021,W10004_0178/PHP02,GM,15.3989541009258,0.929334290323049
PHP02,NYH2_2021,W10004_0179/PHP02,GM,14.3122647583179,0.938336210433123
PHP02,NYH2_2021,W10004_0185/PHP02,GM,16.2735205470406,1.11683609595551
PHP02,NYH2_2021,W10004_0189/PHP02,GM,14.5268572455181,0.93815496020634
PHP02,NYH2_2021,W10004_0190/PHP02,GM,14.5013706061514,0.93833106030011
PHP02,NYH2_2021,W10004_0192/PHP02,GM,14.9034050485814,0.935844899353552
PHP02,NYH2_2021,W10004_0194/PHP02,GM,15.0718492024969,0.934642793459027
PHP02,NYH2_2021,W10004_0196/PHP02,GM,14.3335755001365,0.938099813194272
PHP02,NYH2_2021,W10004_0197/PHP02,GM,15.304613540906,0.918006958708656
PHP02,NYH2_2021,W10004_0200/PHP02,GM,15.8383996977617,0.933918843887901
PHP02,NYH2_2021,W10004_0203/PHP02,GM,14.1523972105294,0.937882864199124
PHP02,NYH2_2021,W10004_0204/PHP02,GM,16.4701452077506,0.934544317391881
PHP02,NYH2_2021,W10004_0206/PHP02,GM,14.2842557274531,0.936670662227473
PHP02,NYH2_2021,W10004_0213/PHP02,GM,14.6403560979889,0.937940864987056
PHP02,NYH2_2021,W10004_0217/PHP02,GM,14.4068557405639,1.09775168179364
PHP02,NYH2_2021,W10004_0220/PHP02,GM,15.1976780585617,0.929221954160498
PHP02,NYH2_2021,W10004_0221/PHP02,GM,14.4991251113555,0.929418300157434
PHP02,NYH2_2021,W10004_0223/PHP02,GM,14.8656974342033,1.11658389322032
PHP02,NYH2_2021,W10004_0224/PHP02,GM,14.3594561997382,0.932505959947317
PHP02,NYH2_2021,W10004_0225/PHP02,GM,15.5898595525661,0.936445927548186
PHP02,NYH2_2021,W10004_0227/PHP02,GM,15.7463590689763,0.937693366185278
PHP02,NYH2_2021,W10004_0231/PHP02,GM,14.6822695569077,0.930765869751583
PHP02,NYH2_2021,W10004_0236/PHP02,GM,15.9337106634589,0.934234787500165
PHP02,NYH2_2021,W10004_0238/PHP02,GM,15.7211370039154,0.931249634926447
PHP02,NYH2_2021,W10004_0242/PHP02,GM,14.9853875845321,1.11646196578895
PHP02,NYH2_2021,W10004_0253/PHP02,GM,14.979631595533,1.09217478443913
PHP02,NYH2_2021,W10004_0254/PHP02,GM,15.4914769469744,0.938318900700382
PHP02,NYH2_2021,W10004_0256/PHP02,GM,14.9842568298904,0.928071949061527
PHP02,NYH2_2021,W10004_0258/PHP02,GM,14.8324320317135,0.938117790659094
PHP02,NYH2_2021,W10004_0261/PHP02,GM,14.2992741005418,0.918670943779137
PHP02,NYH2_2021,W10004_0264/PHP02,GM,14.6805425764364,0.920940154692567
PHP02,NYH2_2021,W10004_0268/PHP02,GM,16.4445094646275,0.897518562822129
PHP02,NYH2_2021,W10004_0270/PHP02,GM,10.958393042223,0.898385191675651
PHP02,NYH2_2021,W10004_0271/PHP02,GM,14.6406880260101,1.11715424705782
PHP02,NYH2_2021,W10004_0276/PHP02,GM,15.8298747682228,0.931921862648436
PHP02,NYH2_2021,W10004_0290/PHP02,GM,14.6108949931398,0.930421871602615
PHP02,NYH2_2021,W10004_0291/PHP02,GM,13.5483466782736,0.937740543934027
PHP02,NYH2_2021,W10004_0292/PHP02,GM,14.7278016922832,0.93169904681145
PHP02,NYH2_2021,W10004_0299/PHP02,GM,16.2359186731343,0.938061102141883
PHP02,NYH2_2021,W10004_0306/PHP02,GM,14.6395430614257,1.11628636551852
PHP02,NYH2_2021,W10004_0308/PHP02,GM,13.8468483850056,0.93770514760363
PHP02,NYH2_2021,W10004_0309/PHP02,GM,14.8777680396128,1.11379732162858
PHP02,NYH2_2021,W10004_0310/PHP02,GM,15.7585917473506,0.933906495983055
PHP02,NYH2_2021,W10004_0327/PHP02,GM,13.8838273435422,0.927961345183147
PHP02,NYH2_2021,W10004_0336/PHP02,GM,14.3966745074106,1.11199465202449
PHP02,NYH2_2021,W10004_0344/PHP02,GM,14.7604632387578,0.91373511800395
PHP02,NYH2_2021,W10004_0346/PHP02,GM,14.2608541144037,0.934047984315059
PHP02,NYH2_2021,W10004_0361/PHP02,GM,15.4887698000509,1.10668009074464
PHP02,NYH2_2021,W10004_0362/PHP02,GM,11.386872857367,0.928315119332862
PHP02,NYH2_2021,W10004_0380/PHP02,GM,14.4252159898749,0.934707021145488
PHP02,NYH2_2021,W10004_0381/PHP02,GM,14.5048323344781,0.938324675902371
PHP02,NYH2_2021,W10004_0383/PHP02,GM,15.4620414757684,1.11307163196756
PHP02,NYH2_2021,W10004_0389/PHP02,GM,13.280015539527,1.11360254808913
PHP02,NYH2_2021,W10004_0395/PHP02,GM,15.2190061887936,0.938241033890569
PHP02,NYH2_2021,W10004_0396/PHP02,GM,15.0697166101325,0.934581038372702
PHP02,NYH2_2021,W10004_0403/PHP02,GM,14.7879470152762,0.928344144217294
PHP02,NYH2_2021,W10004_0409/PHP02,GM,15.2267193930362,1.11676761405549
PHP02,NYH2_2021,W10004_0410/PHP02,GM,13.7693537696727,0.914856283250479
PHP02,NYH2_2021,W10004_0412/PHP02,GM,13.9857401709514,0.936612498500694
PHP02,NYH2_2021,W10004_0417/PHP02,GM,14.3712531019956,0.937137828338649
PHP02,NYH2_2021,W10004_0419/PHP02,GM,15.5804710085842,0.935121715297188
PHP02,NYH2_2021,W10004_0424/PHP02,GM,15.0653855335764,0.909767023381239
PHP02,NYH2_2021,W10004_0427/PHP02,GM,14.8810147009064,0.935211240178964
PHP02,NYH2_2021,W10004_0430/PHP02,GM,11.19064194727,0.93570420448211
PHP02,NYH2_2021,W10004_0467/PHP02,GM,15.4213882304848,0.936947831635969
PHP02,NYH2_2021,W10004_0474/PHP02,GM,15.2215471313461,1.11430869504023
PHP02,NYH2_2021,W10004_0476/PHP02,GM,14.8249701539565,1.10112157430898
PHP02,NYH2_2021,W10004_0487/PHP02,GM,14.8703420753097,0.931702448403451
PHP02,NYH2_2021,W10004_0498/PHP02,GM,15.5623120968016,0.932322981679918
PHP02,NYH2_2021,W10004_0505/PHP02,GM,15.8601377468401,0.933940670594525
PHP02,NYH2_2021,W10004_0601/PHP02,GM,15.6002473188946,0.936097146757304
PHP02,NYH2_2021,W10004_0602/PHP02,GM,15.3245047635284,0.934747404785218
PHP02,NYH2_2021,W10004_0608/PHP02,GM,14.124876668267,0.934754577860978
PHP02,NYH2_2021,W10004_0612/PHP02,GM,14.6908896283087,0.936403090475138
PHP02,NYH2_2021,W10004_0614/PHP02,GM,14.3283811778936,0.931743070346236
PHP02,NYH2_2021,W10004_0616/PHP02,GM,15.7139157110993,0.93067044287351
PHP02,NYH2_2021,W10004_0618/PHP02,GM,14.7786224424509,0.931058435905276
PHP02,NYH2_2021,W10004_0619/PHP02,GM,16.2007883483366,0.92919740109843
PHP02,NYH2_2021,W10004_0620/PHP02,GM,14.585356959824,1.11709012547489
PHP02,NYH2_2021,W10004_0622/PHP02,GM,11.6486269325318,0.912150675734506
PHP02,NYH2_2021,W10004_0624/PHP02,GM,14.1308318805023,0.937317450494759
PHP02,NYH2_2021,W10004_0625/PHP02,GM,15.8023437023325,0.91829246047755
PHP02,NYH2_2021,W10004_0626/PHP02,GM,14.2236654875398,0.915543301876452
PHP02,NYH2_2021,W10004_0628/PHP02,GM,15.4508653836539,1.11195695929778
PHP02,NYH2_2021,W10004_0631/PHP02,GM,14.610144121036,0.935515605756668
PHP02,NYH2_2021,W10004_0632/PHP02,GM,15.7359397045285,1.1102689431368
PHP02,NYH2_2021,W10004_0637/PHP02,GM,15.3468392790058,1.11593263003325
PHP02,NYH2_2021,W10004_0639/PHP02,GM,14.7549998201737,0.937614389194493
PHP02,NYH2_2021,W10004_0644/PHP02,GM,14.0548058579259,0.932834125213141
PHP02,NYH2_2021,W10004_0645/PHP02,GM,15.555322649295,0.937644062320251
PHP02,NYH2_2021,W10004_0646/PHP02,GM,13.2932702200268,1.11234659321528
PHP02,NYH2_2021,W10004_0649/PHP02,GM,15.1858682869252,0.902779088101344
PHP02,NYH2_2021,W10004_0650/PHP02,GM,15.5005712248921,0.936169819574034
PHP02,NYH2_2021,W10004_0654/PHP02,GM,15.2406668954014,0.89815883991229
PHP02,NYH2_2021,W10004_0658/PHP02,GM,15.695821815063,1.11208392336032
PHP02,NYH2_2021,W10004_0659/PHP02,GM,14.8898595525661,0.936445927548185
PHP02,NYH2_2021,W10004_0661/PHP02,GM,15.6700568595169,0.934600827389852
PHP02,NYH2_2021,W10004_0664/PHP02,GM,15.0879032171918,0.936525979748997
PHP02,NYH2_2021,W10004_0667/PHP02,GM,14.4208206557822,0.934981899287525
PHP02,NYH2_2021,W10004_0669/PHP02,GM,13.5834698267777,0.9382760826819
PHP02,NYH2_2021,W10004_0672/PHP02,GM,14.6789524926231,0.93823891682004
PHP02,NYH2_2021,W10004_0673/PHP02,GM,15.6464848873292,0.937816132932228
PHP02,NYH2_2021,W10004_0674/PHP02,GM,14.9144135955103,0.935296641959043
PHP02,NYH2_2021,W10004_0675/PHP02,GM,14.9417459929197,0.933732804056333
PHP02,NYH2_2021,W10004_0678/PHP02,GM,16.2144269416255,0.938321739035277
PHP02,NYH2_2021,W10004_0680/PHP02,GM,14.8998953186447,0.936040208735258
PHP02,NYH2_2021,W10004_0682/PHP02,GM,14.5016936021705,0.938330697893293
PHP02,NYH2_2021,W10004_0684/PHP02,GM,14.3593831103116,0.933956237298538
PHP02,NYH2_2021,W10004_0685/PHP02,GM,15.3707782689149,0.938147831007567
PHP02,NYH2_2021,W10004_0687/PHP02,GM,14.8395719678168,0.937518711237907
PHP02,NYH2_2021,W10004_0688/PHP02,GM,15.7381138874125,0.923356049780555
PHP02,NYH2_2021,W10004_0689/PHP02,GM,14.731538001844,0.934338421743983
PHP02,NYH2_2021,W10004_0691/PHP02,GM,14.1788198604811,0.938286015775445
PHP02,NYH2_2021,W10004_0695/PHP02,GM,13.831538001844,0.934338421743983
PHP02,NYH2_2021,W10004_0696/PHP02,GM,15.3405818371604,0.937936575317137
PHP02,NYH2_2021,W10004_0697/PHP02,GM,15.1895468610838,0.938358193090969
PHP02,NYH2_2021,W10004_0701/PHP02,GM,11.3013253472431,0.936203397017592
PHP02,NYH2_2021,W10004_0702/PHP02,GM,14.7273418786492,0.93814871957069
PHP02,NYH2_2021,W10004_0703/PHP02,GM,16.251132255257,0.933111529653594
PHP02,NYH2_2021,W10004_0704/PHP02,GM,15.3004804169539,0.929224602839253
PHP02,NYH2_2021,W10004_0705/PHP02,GM,14.9792878405721,0.935118517978558
PHP02,NYH2_2021,W10004_0707/PHP02,GM,14.7289807383533,0.937204380891366
PHP02,NYH2_2021,W10004_0711/PHP02,GM,14.8113957652506,0.936627502359509
PHP02,NYH2_2021,W10004_0712/PHP02,GM,14.6744136580983,0.937066593972853
PHP02,NYH2_2021,W10004_0713/PHP02,GM,15.7333719521617,0.938062060030593
PHP02,NYH2_2021,W10004_0714/PHP02,GM,15.2841706265629,1.11322851692599
PHP02,NYH2_2021,W10004_0715/PHP02,GM,14.8373426576016,0.925719156525676
PHP02,NYH2_2021,W10004_0727/PHP02,GM,15.1112117469669,0.938342479434226
PHP02,NYH2_2021,W10004_0729/PHP02,GM,15.3997736792016,1.058139550557
PHP02,NYH2_2021,W10004_0732/PHP02,GM,13.9229287900856,0.915642584167309
PHP02,NYH2_2021,W10004_0733/PHP02,GM,13.9783503732215,1.05223630793334
PHP02,NYH2_2021,W10004_0734/PHP02,GM,15.5090241477266,0.919986858520348
PHP02,NYH2_2021,W10004_0736/PHP02,GM,15.0221601936638,0.937030638221608
PHP02,NYH2_2021,W10004_0741/PHP02,GM,14.049002058251,0.9121527565763
PHP02,NYH2_2021,W10004_0745/PHP02,GM,16.1312316941861,1.08931499054092
PHP02,NYH2_2021,W10004_0746/PHP02,GM,17.0170779125544,0.935185303529766
PHP02,NYH2_2021,W10004_0747/PHP02,GM,15.0679075992177,0.931886416535334
